#,"Date Time, GMT-08:00","Temp, °C (LGR S/N: 20635520, SEN S/N: 20635520)",DOY,Coupler Attached (LGR S/N: 20635520),Host Connected (LGR S/N: 20635520),Stopped (LGR S/N: 20635520),End Of File (LGR S/N: 20635520)
1931,8/22/2021 1:24,9.706,234,,,,
1932,8/22/2021 2:24,9.435,234,,,,
1933,8/22/2021 3:24,9.188,234,,,,
1934,8/22/2021 4:24,9.015,234,,,,
1935,8/22/2021 5:24,8.817,234,,,,
1936,8/22/2021 6:24,8.668,234,,,,
1937,8/22/2021 7:24,8.593,234,,,,
1938,8/22/2021 8:24,8.568,234,,,,
1939,8/22/2021 9:24,8.693,234,,,,
1940,8/22/2021 10:24,8.891,234,,,,
1941,8/22/2021 11:24,9.262,234,,,,
1942,8/22/2021 12:24,9.78,235,,,,
1943,8/22/2021 13:24,10.369,235,,,,
1944,8/22/2021 14:24,10.834,235,,,,
1945,8/22/2021 15:24,11.175,235,,,,
1946,8/22/2021 16:24,11.443,235,,,,
1947,8/22/2021 17:24,11.565,235,,,,
1948,8/22/2021 18:24,11.589,235,,,,
1949,8/22/2021 19:24,11.589,235,,,,
1950,8/22/2021 20:24,11.492,235,,,,
1951,8/22/2021 21:24,11.321,235,,,,
1952,8/22/2021 22:24,11.127,235,,,,
1953,8/22/2021 23:24,10.932,235,,,,
1954,8/23/2021 0:24,10.736,235,,,,
1955,8/23/2021 1:24,10.565,235,,,,
1956,8/23/2021 2:24,10.443,235,,,,
1957,8/23/2021 3:24,10.369,235,,,,
1958,8/23/2021 4:24,10.32,235,,,,
1959,8/23/2021 5:24,10.345,235,,,,
1960,8/23/2021 6:24,10.369,235,,,,
1961,8/23/2021 7:24,10.418,235,,,,
1962,8/23/2021 8:24,10.467,235,,,,
1963,8/23/2021 9:24,10.516,235,,,,
1964,8/23/2021 10:24,10.59,235,,,,
1965,8/23/2021 11:24,10.712,235,,,,
1966,8/23/2021 12:24,10.858,236,,,,
1967,8/23/2021 13:24,11.029,236,,,,
1968,8/23/2021 14:24,11.248,236,,,,
1969,8/23/2021 15:24,11.443,236,,,,
1970,8/23/2021 16:24,11.686,236,,,,
1971,8/23/2021 17:24,11.662,236,,,,
1972,8/23/2021 18:24,11.613,236,,,,
1973,8/23/2021 19:24,11.565,236,,,,
1974,8/23/2021 20:24,11.467,236,,,,
1975,8/23/2021 21:24,11.37,236,,,,
1976,8/23/2021 22:24,11.224,236,,,,
1977,8/23/2021 23:24,11.078,236,,,,
1978,8/24/2021 0:24,10.907,236,,,,
1979,8/24/2021 1:24,10.736,236,,,,
1980,8/24/2021 2:24,10.59,236,,,,
1981,8/24/2021 3:24,10.492,236,,,,
1982,8/24/2021 4:24,10.418,236,,,,
1983,8/24/2021 5:24,10.369,236,,,,
1984,8/24/2021 6:24,10.32,236,,,,
1985,8/24/2021 7:24,10.32,236,,,,
1986,8/24/2021 8:24,10.345,236,,,,
1987,8/24/2021 9:24,10.418,236,,,,
1988,8/24/2021 10:24,10.516,236,,,,
1989,8/24/2021 11:24,10.663,236,,,,
1990,8/24/2021 12:24,10.932,237,,,,
1991,8/24/2021 13:24,11.151,237,,,,
1992,8/24/2021 14:24,11.589,237,,,,
1993,8/24/2021 15:24,11.807,237,,,,
1994,8/24/2021 16:24,11.929,237,,,,
1995,8/24/2021 17:24,12.122,237,,,,
1996,8/24/2021 18:24,12.122,237,,,,
1997,8/24/2021 19:24,11.929,237,,,,
1998,8/24/2021 20:24,11.734,237,,,,
1999,8/24/2021 21:24,11.589,237,,,,
2000,8/24/2021 22:24,11.467,237,,,,
2001,8/24/2021 23:24,11.297,237,,,,
2002,8/25/2021 0:24,11.127,237,,,,
2003,8/25/2021 1:24,10.932,237,,,,
2004,8/25/2021 2:24,10.761,237,,,,
2005,8/25/2021 3:24,10.638,237,,,,
2006,8/25/2021 4:24,10.516,237,,,,
2007,8/25/2021 5:24,10.443,237,,,,
2008,8/25/2021 6:24,10.369,237,,,,
2009,8/25/2021 7:24,10.345,237,,,,
2010,8/25/2021 8:24,10.369,237,,,,
2011,8/25/2021 9:24,10.467,237,,,,
2012,8/25/2021 10:24,10.663,237,,,,
2013,8/25/2021 11:24,10.858,237,,,,
2014,8/25/2021 12:24,11.419,238,,,,
2015,8/25/2021 13:24,11.662,238,,,,
2016,8/25/2021 14:24,11.856,238,,,,
2017,8/25/2021 15:24,12.001,238,,,,
2018,8/25/2021 16:24,12.292,238,,,,
2019,8/25/2021 17:24,12.413,238,,,,
2020,8/25/2021 18:24,12.509,238,,,,
2021,8/25/2021 19:24,12.437,238,,,,
2022,8/25/2021 20:24,12.292,238,,,,
2023,8/25/2021 21:24,12.05,238,,,,
2024,8/25/2021 22:24,11.856,238,,,,
2025,8/25/2021 23:24,11.637,238,,,,
2026,8/26/2021 0:24,11.419,238,,,,
2027,8/26/2021 1:24,11.248,238,,,,
2028,8/26/2021 2:24,11.127,238,,,,
2029,8/26/2021 3:24,11.005,238,,,,
2030,8/26/2021 4:24,10.907,238,,,,
2031,8/26/2021 5:24,10.81,238,,,,
2032,8/26/2021 6:24,10.736,238,,,,
2033,8/26/2021 7:24,10.736,238,,,,
2034,8/26/2021 8:24,10.785,238,,,,
2035,8/26/2021 9:24,10.883,238,,,,
2036,8/26/2021 10:24,10.932,238,,,,
2037,8/26/2021 11:24,11.248,238,,,,
2038,8/26/2021 12:24,11.492,239,,,,
2039,8/26/2021 13:24,11.88,239,,,,
2040,8/26/2021 14:24,11.977,239,,,,
2041,8/26/2021 15:24,12.292,239,,,,
2042,8/26/2021 16:24,12.558,239,,,,
2043,8/26/2021 17:24,12.558,239,,,,
2044,8/26/2021 18:24,12.389,239,,,,
2045,8/26/2021 19:24,12.147,239,,,,
2046,8/26/2021 20:24,12.001,239,,,,
2047,8/26/2021 21:24,11.929,239,,,,
2048,8/26/2021 22:24,11.807,239,,,,
2049,8/26/2021 23:24,11.467,239,,,,
2050,8/27/2021 0:24,11.151,239,,,,
2051,8/27/2021 1:24,10.883,239,,,,
2052,8/27/2021 2:24,10.736,239,,,,
2053,8/27/2021 3:24,10.663,239,,,,
2054,8/27/2021 4:24,10.59,239,,,,
2055,8/27/2021 5:24,10.516,239,,,,
2056,8/27/2021 6:24,10.443,239,,,,
2057,8/27/2021 7:24,10.32,239,,,,
2058,8/27/2021 8:24,10.222,239,,,,
2059,8/27/2021 9:24,10.124,239,,,,
2060,8/27/2021 10:24,10.075,239,,,,
2061,8/27/2021 11:24,10.051,239,,,,
2062,8/27/2021 12:24,10.051,240,,,,
2063,8/27/2021 13:24,10.075,240,,,,
2064,8/27/2021 14:24,10.124,240,,,,
2065,8/27/2021 15:24,10.124,240,,,,
2066,8/27/2021 16:24,10.173,240,,,,
2067,8/27/2021 17:24,10.173,240,,,,
2068,8/27/2021 18:24,10.149,240,,,,
2069,8/27/2021 19:24,10.051,240,,,,
2070,8/27/2021 20:24,9.928,240,,,,
2071,8/27/2021 21:24,9.805,240,,,,
2072,8/27/2021 22:24,9.657,240,,,,
2073,8/27/2021 23:24,9.485,240,,,,
2074,8/28/2021 0:24,9.336,240,,,,
2075,8/28/2021 1:24,9.213,240,,,,
2076,8/28/2021 2:24,9.114,240,,,,
2077,8/28/2021 3:24,9.064,240,,,,
2078,8/28/2021 4:24,9.015,240,,,,
2079,8/28/2021 5:24,8.916,240,,,,
2080,8/28/2021 6:24,8.866,240,,,,
2081,8/28/2021 7:24,8.792,240,,,,
2082,8/28/2021 8:24,8.742,240,,,,
2083,8/28/2021 9:24,8.693,240,,,,
2084,8/28/2021 10:24,8.742,240,,,,
2085,8/28/2021 11:24,8.916,240,,,,
2086,8/28/2021 12:24,9.139,241,,,,
2087,8/28/2021 13:24,9.386,241,,,,
2088,8/28/2021 14:24,9.706,241,,,,
2089,8/28/2021 15:24,10.124,241,,,,
2090,8/28/2021 16:24,10.394,241,,,,
2091,8/28/2021 17:24,10.565,241,,,,
2092,8/28/2021 18:24,10.565,241,,,,
2093,8/28/2021 19:24,10.443,241,,,,
2094,8/28/2021 20:24,10.222,241,,,,
2095,8/28/2021 21:24,10.051,241,,,,
2096,8/28/2021 22:24,9.829,241,,,,
2097,8/28/2021 23:24,9.608,241,,,,
2098,8/29/2021 0:24,9.336,241,,,,
2099,8/29/2021 1:24,9.114,241,,,,
2100,8/29/2021 2:24,8.941,241,,,,
2101,8/29/2021 3:24,8.767,241,,,,
2102,8/29/2021 4:24,8.593,241,,,,
2103,8/29/2021 5:24,8.419,241,,,,
2104,8/29/2021 6:24,8.245,241,,,,
2105,8/29/2021 7:24,8.07,241,,,,
2106,8/29/2021 8:24,7.945,241,,,,
2107,8/29/2021 9:24,7.945,241,,,,
2108,8/29/2021 10:24,8.07,241,,,,
2109,8/29/2021 11:24,8.319,241,,,,
2110,8/29/2021 12:24,8.693,242,,,,
2111,8/29/2021 13:24,9.064,242,,,,
2112,8/29/2021 14:24,9.46,242,,,,
2113,8/29/2021 15:24,9.879,242,,,,
2114,8/29/2021 16:24,10.198,242,,,,
2115,8/29/2021 17:24,10.32,242,,,,
2116,8/29/2021 18:24,10.369,242,,,,
2117,8/29/2021 19:24,10.443,242,,,,
2118,8/29/2021 20:24,10.296,242,,,,
2119,8/29/2021 21:24,10.026,242,,,,
2120,8/29/2021 22:24,9.829,242,,,,
2121,8/29/2021 23:24,9.657,242,,,,
2122,8/30/2021 0:24,9.435,242,,,,
2123,8/30/2021 1:24,9.287,242,,,,
2124,8/30/2021 2:24,9.089,242,,,,
2125,8/30/2021 3:24,8.965,242,,,,
2126,8/30/2021 4:24,8.841,242,,,,
2127,8/30/2021 5:24,8.693,242,,,,
2128,8/30/2021 6:24,8.519,242,,,,
2129,8/30/2021 7:24,8.394,242,,,,
2130,8/30/2021 8:24,8.295,242,,,,
2131,8/30/2021 9:24,8.295,242,,,,
2132,8/30/2021 10:24,8.444,242,,,,
2133,8/30/2021 11:24,8.693,242,,,,
2134,8/30/2021 12:24,9.04,243,,,,
2135,8/30/2021 13:24,9.435,243,,,,
2136,8/30/2021 14:24,9.854,243,,,,
2137,8/30/2021 15:24,10.247,243,,,,
2138,8/30/2021 16:24,10.565,243,,,,
2139,8/30/2021 17:24,10.638,243,,,,
2140,8/30/2021 18:24,10.883,243,,,,
2141,8/30/2021 19:24,10.663,243,,,,
2142,8/30/2021 20:24,10.59,243,,,,
2143,8/30/2021 21:24,10.394,243,,,,
2144,8/30/2021 22:24,10.271,243,,,,
2145,8/30/2021 23:24,10.051,243,,,,
2146,8/31/2021 0:24,9.756,243,,,,
2147,8/31/2021 1:24,9.583,243,,,,
2148,8/31/2021 2:24,9.485,243,,,,
2149,8/31/2021 3:24,9.361,243,,,,
2150,8/31/2021 4:24,9.238,243,,,,
2151,8/31/2021 5:24,9.114,243,,,,
2152,8/31/2021 6:24,8.941,243,,,,
2153,8/31/2021 7:24,8.767,243,,,,
2154,8/31/2021 8:24,8.693,243,,,,
2155,8/31/2021 9:24,8.717,243,,,,
2156,8/31/2021 10:24,8.891,243,,,,
2157,8/31/2021 11:24,9.163,243,,,,
2158,8/31/2021 12:24,9.558,244,,,,
2159,8/31/2021 13:24,9.977,244,,,,
2160,8/31/2021 14:24,10.345,244,,,,
2161,8/31/2021 15:24,10.761,244,,,,
2162,8/31/2021 16:24,11.078,244,,,,
2163,8/31/2021 17:24,11.297,244,,,,
2164,8/31/2021 18:24,11.273,244,,,,
2165,8/31/2021 19:24,11.2,244,,,,
2166,8/31/2021 20:24,11.078,244,,,,
2167,8/31/2021 21:24,10.907,244,,,,
2168,8/31/2021 22:24,10.687,244,,,,
2169,8/31/2021 23:24,10.443,244,,,,
2170,9/1/2021 0:24,10.247,244,,,,
2171,9/1/2021 1:24,10.075,244,,,,
2172,9/1/2021 2:24,9.903,244,,,,
2173,9/1/2021 3:24,9.756,244,,,,
2174,9/1/2021 4:24,9.657,244,,,,
2175,9/1/2021 5:24,9.534,244,,,,
2176,9/1/2021 6:24,9.435,244,,,,
2177,9/1/2021 7:24,9.287,244,,,,
2178,9/1/2021 8:24,9.213,244,,,,
2179,9/1/2021 9:24,9.262,244,,,,
2180,9/1/2021 10:24,9.435,244,,,,
2181,9/1/2021 11:24,9.682,244,,,,
2182,9/1/2021 12:24,9.952,245,,,,
2183,9/1/2021 13:24,10.296,245,,,,
2184,9/1/2021 14:24,10.638,245,,,,
2185,9/1/2021 15:24,10.858,245,,,,
2186,9/1/2021 16:24,10.956,245,,,,
2187,9/1/2021 17:24,11.029,245,,,,
2188,9/1/2021 18:24,11.005,245,,,,
2189,9/1/2021 19:24,11.005,245,,,,
2190,9/1/2021 20:24,10.932,245,,,,
2191,9/1/2021 21:24,10.785,245,,,,
2192,9/1/2021 22:24,10.663,245,,,,
2193,9/1/2021 23:24,10.516,245,,,,
2194,9/2/2021 0:24,10.418,245,,,,
2195,9/2/2021 1:24,10.32,245,,,,
2196,9/2/2021 2:24,10.296,245,,,,
2197,9/2/2021 3:24,10.296,245,,,,
2198,9/2/2021 4:24,10.32,245,,,,
2199,9/2/2021 5:24,10.345,245,,,,
2200,9/2/2021 6:24,10.32,245,,,,
2201,9/2/2021 7:24,10.32,245,,,,
2202,9/2/2021 8:24,10.296,245,,,,
2203,9/2/2021 9:24,10.32,245,,,,
2204,9/2/2021 10:24,10.369,245,,,,
2205,9/2/2021 11:24,10.59,245,,,,
2206,9/2/2021 12:24,10.712,246,,,,
2207,9/2/2021 13:24,10.98,246,,,,
2208,9/2/2021 14:24,11.273,246,,,,
2209,9/2/2021 15:24,11.516,246,,,,
2210,9/2/2021 16:24,11.686,246,,,,
2211,9/2/2021 17:24,11.613,246,,,,
2212,9/2/2021 18:24,11.71,246,,,,
2213,9/2/2021 19:24,11.686,246,,,,
2214,9/2/2021 20:24,11.443,246,,,,
2215,9/2/2021 21:24,11.151,246,,,,
2216,9/2/2021 22:24,11.005,246,,,,
2217,9/2/2021 23:24,10.907,246,,,,
2218,9/3/2021 0:24,10.81,246,,,,
2219,9/3/2021 1:24,10.663,246,,,,
2220,9/3/2021 2:24,10.467,246,,,,
2221,9/3/2021 3:24,10.345,246,,,,
2222,9/3/2021 4:24,10.296,246,,,,
2223,9/3/2021 5:24,10.198,246,,,,
2224,9/3/2021 6:24,10.1,246,,,,
2225,9/3/2021 7:24,10.051,246,,,,
2226,9/3/2021 8:24,10.051,246,,,,
2227,9/3/2021 9:24,10.124,246,,,,
2228,9/3/2021 10:24,10.271,246,,,,
2229,9/3/2021 11:24,10.492,246,,,,
2230,9/3/2021 12:24,10.858,247,,,,
2231,9/3/2021 13:24,10.956,247,,,,
2232,9/3/2021 14:24,11.297,247,,,,
2233,9/3/2021 15:24,11.662,247,,,,
2234,9/3/2021 16:24,11.856,247,,,,
2235,9/3/2021 17:24,11.953,247,,,,
2236,9/3/2021 18:24,12.025,247,,,,
2237,9/3/2021 19:24,11.856,247,,,,
2238,9/3/2021 20:24,11.734,247,,,,
2239,9/3/2021 21:24,11.613,247,,,,
2240,9/3/2021 22:24,11.565,247,,,,
2241,9/3/2021 23:24,11.419,247,,,,
2242,9/4/2021 0:24,11.151,247,,,,
2243,9/4/2021 1:24,10.834,247,,,,
2244,9/4/2021 2:24,10.638,247,,,,
2245,9/4/2021 3:24,10.565,247,,,,
2246,9/4/2021 4:24,10.467,247,,,,
2247,9/4/2021 5:24,10.345,247,,,,
2248,9/4/2021 6:24,10.198,247,,,,
2249,9/4/2021 7:24,10.124,247,,,,
2250,9/4/2021 8:24,10.1,247,,,,
2251,9/4/2021 9:24,10.149,247,,,,
2252,9/4/2021 10:24,10.222,247,,,,
2253,9/4/2021 11:24,10.418,247,,,,
2254,9/4/2021 12:24,10.736,248,,,,
2255,9/4/2021 13:24,11.029,248,,,,
2256,9/4/2021 14:24,11.224,248,,,,
2257,9/4/2021 15:24,11.443,248,,,,
2258,9/4/2021 16:24,11.589,248,,,,
2259,9/4/2021 17:24,11.832,248,,,,
2260,9/4/2021 18:24,11.807,248,,,,
2261,9/4/2021 19:24,11.662,248,,,,
2262,9/4/2021 20:24,11.516,248,,,,
2263,9/4/2021 21:24,11.346,248,,,,
2264,9/4/2021 22:24,11.127,248,,,,
2265,9/4/2021 23:24,10.907,248,,,,
2266,9/5/2021 0:24,10.712,248,,,,
2267,9/5/2021 1:24,10.492,248,,,,
2268,9/5/2021 2:24,10.247,248,,,,
2269,9/5/2021 3:24,10.026,248,,,,
2270,9/5/2021 4:24,9.805,248,,,,
2271,9/5/2021 5:24,9.682,248,,,,
2272,9/5/2021 6:24,9.608,248,,,,
2273,9/5/2021 7:24,9.558,248,,,,
2274,9/5/2021 8:24,9.583,248,,,,
2275,9/5/2021 9:24,9.706,248,,,,
2276,9/5/2021 10:24,9.903,248,,,,
2277,9/5/2021 11:24,10.173,248,,,,
2278,9/5/2021 12:24,10.418,249,,,,
2279,9/5/2021 13:24,10.59,249,,,,
2280,9/5/2021 14:24,10.907,249,,,,
2281,9/5/2021 15:24,11.297,249,,,,
2282,9/5/2021 16:24,11.467,249,,,,
2283,9/5/2021 17:24,11.37,249,,,,
2284,9/5/2021 18:24,11.273,249,,,,
2285,9/5/2021 19:24,11.127,249,,,,
2286,9/5/2021 20:24,11.053,249,,,,
2287,9/5/2021 21:24,10.932,249,,,,
2288,9/5/2021 22:24,10.736,249,,,,
2289,9/5/2021 23:24,10.59,249,,,,
2290,9/6/2021 0:24,10.443,249,,,,
2291,9/6/2021 1:24,10.32,249,,,,
2292,9/6/2021 2:24,10.198,249,,,,
2293,9/6/2021 3:24,10.173,249,,,,
2294,9/6/2021 4:24,10.198,249,,,,
2295,9/6/2021 5:24,10.222,249,,,,
2296,9/6/2021 6:24,10.222,249,,,,
2297,9/6/2021 7:24,10.198,249,,,,
2298,9/6/2021 8:24,10.173,249,,,,
2299,9/6/2021 9:24,10.1,249,,,,
2300,9/6/2021 10:24,10.149,249,,,,
2301,9/6/2021 11:24,10.222,249,,,,
2302,9/6/2021 12:24,10.296,250,,,,
2303,9/6/2021 13:24,10.516,250,,,,
2304,9/6/2021 14:24,10.712,250,,,,
2305,9/6/2021 15:24,10.858,250,,,,
2306,9/6/2021 16:24,10.956,250,,,,
2307,9/6/2021 17:24,11.029,250,,,,
2308,9/6/2021 18:24,11.127,250,,,,
2309,9/6/2021 19:24,11.151,250,,,,
2310,9/6/2021 20:24,10.98,250,,,,
2311,9/6/2021 21:24,10.834,250,,,,
2312,9/6/2021 22:24,10.663,250,,,,
2313,9/6/2021 23:24,10.394,250,,,,
2314,9/7/2021 0:24,10.149,250,,,,
2315,9/7/2021 1:24,10.026,250,,,,
2316,9/7/2021 2:24,9.928,250,,,,
2317,9/7/2021 3:24,9.805,250,,,,
2318,9/7/2021 4:24,9.682,250,,,,
2319,9/7/2021 5:24,9.558,250,,,,
2320,9/7/2021 6:24,9.435,250,,,,
2321,9/7/2021 7:24,9.312,250,,,,
2322,9/7/2021 8:24,9.213,250,,,,
2323,9/7/2021 9:24,9.262,250,,,,
2324,9/7/2021 10:24,9.41,250,,,,
2325,9/7/2021 11:24,9.583,250,,,,
2326,9/7/2021 12:24,9.879,251,,,,
2327,9/7/2021 13:24,10.198,251,,,,
2328,9/7/2021 14:24,10.418,251,,,,
2329,9/7/2021 15:24,10.565,251,,,,
2330,9/7/2021 16:24,10.858,251,,,,
2331,9/7/2021 17:24,10.883,251,,,,
2332,9/7/2021 18:24,10.956,251,,,,
2333,9/7/2021 19:24,10.932,251,,,,
2334,9/7/2021 20:24,10.761,251,,,,
2335,9/7/2021 21:24,10.565,251,,,,
2336,9/7/2021 22:24,10.247,251,,,,
2337,9/7/2021 23:24,9.928,251,,,,
2338,9/8/2021 0:24,9.706,251,,,,
2339,9/8/2021 1:24,9.485,251,,,,
2340,9/8/2021 2:24,9.262,251,,,,
2341,9/8/2021 3:24,9.04,251,,,,
2342,9/8/2021 4:24,8.891,251,,,,
2343,9/8/2021 5:24,8.717,251,,,,
2344,9/8/2021 6:24,8.593,251,,,,
2345,9/8/2021 7:24,8.519,251,,,,
2346,9/8/2021 8:24,8.419,251,,,,
2347,9/8/2021 9:24,8.369,251,,,,
2348,9/8/2021 10:24,8.419,251,,,,
2349,9/8/2021 11:24,8.668,251,,,,
2350,9/8/2021 12:24,9.015,252,,,,
2351,9/8/2021 13:24,9.386,252,,,,
2352,9/8/2021 14:24,9.583,252,,,,
2353,9/8/2021 15:24,9.829,252,,,,
2354,9/8/2021 16:24,10.026,252,,,,
2355,9/8/2021 17:24,10.124,252,,,,
2356,9/8/2021 18:24,10.149,252,,,,
2357,9/8/2021 19:24,10.1,252,,,,
2358,9/8/2021 20:24,9.977,252,,,,
2359,9/8/2021 21:24,9.78,252,,,,
2360,9/8/2021 22:24,9.558,252,,,,
2361,9/8/2021 23:24,9.336,252,,,,
2362,9/9/2021 0:24,9.139,252,,,,
2363,9/9/2021 1:24,8.99,252,,,,
2364,9/9/2021 2:24,8.841,252,,,,
2365,9/9/2021 3:24,8.742,252,,,,
2366,9/9/2021 4:24,8.618,252,,,,
2367,9/9/2021 5:24,8.543,252,,,,
2368,9/9/2021 6:24,8.494,252,,,,
2369,9/9/2021 7:24,8.369,252,,,,
2370,9/9/2021 8:24,8.27,252,,,,
2371,9/9/2021 9:24,8.27,252,,,,
2372,9/9/2021 10:24,6.56,252,,,,
2373,9/9/2021 11:24,7.192,252,,,,
2374,9/9/2021 12:24,8.668,253,,,,
2375,9/9/2021 13:24,8.941,253,,,,
